"Feed temperature, °C","Feed pressure, kPa","Liquid 1 mass flow, kg/h","Liquid 2 mass flow, kg/h",Liquid 2 mass fraction (glycerol),Liquid 1 mass fraction (glycerol)
10,-0.01378,2447,455.5,0.5271,0
10,0.1089,2447,455.5,0.5271,0
10,0.2316,2447,455.5,0.5271,0
10,0.3543,2447,455.5,0.5271,0
10,0.4769,2447,455.5,0.5271,0
10,0.5996,2447,455.5,0.5271,0
10,0.7223,2447,455.5,0.5271,0
10,0.845,2447,455.5,0.5271,0
10,0.9677,2447,455.5,0.5271,0
10,1.09,2447,455.5,0.5271,0
10,1.213,2447,455.5,0.5271,0
10,1.336,2447,455.5,0.5271,0
10,1.458,2447,455.5,0.5271,0
10,1.581,2447,455.5,0.5271,0
10,1.704,2447,455.5,0.5271,0
10,1.826,2447,455.5,0.5271,0
10,1.949,2447,455.5,0.5271,0
10,2.072,2447,455.5,0.5271,0
10,2.194,2447,455.5,0.5271,0
10,2.317,2447,455.5,0.5271,0
10,2.44,2447,455.5,0.5271,0
10,2.562,2447,455.5,0.5271,0
10,2.685,2447,455.5,0.5271,0
10,2.808,2447,455.5,0.5271,0
10,2.931,2447,455.5,0.5271,0
10,3.053,2447,455.5,0.5271,0
10,3.176,2447,455.5,0.5271,0
10,3.299,2447,455.5,0.5271,0
10,3.421,2447,455.5,0.5271,0
10,3.544,2447,455.5,0.5271,0
10,3.667,2447,455.5,0.5271,0
10,3.789,2447,455.5,0.5271,0
10,3.912,2447,455.5,0.5271,0
10,4.035,2447,455.5,0.5271,0
10,4.157,2447,455.5,0.5271,0
10,4.28,2447,455.5,0.5271,0
10,4.403,2447,455.5,0.5271,0
10,4.525,2447,455.5,0.5271,0
10,4.648,2447,455.5,0.5271,0
10,4.771,2447,455.5,0.5271,0
10,4.893,2447,455.5,0.5271,0
10,5.016,2447,455.5,0.5271,0
10,5.139,2447,455.5,0.5271,0
10,5.261,2447,455.5,0.5271,0
10,5.384,2447,455.5,0.5271,0
10,5.507,2447,455.5,0.5271,0
10,5.629,2447,455.5,0.5271,0
10,5.752,2447,455.5,0.5271,0
10,5.875,2447,455.5,0.5271,0
10,5.997,2447,455.5,0.5271,0
12.83,-0.01378,2447,455.5,0.5271,0
12.83,0.1089,2447,455.5,0.5271,0
12.83,0.2316,2447,455.5,0.5271,0
12.83,0.3543,2447,455.5,0.5271,0
12.83,0.4769,2447,455.5,0.5271,0
12.83,0.5996,2447,455.5,0.5271,0
12.83,0.7223,2447,455.5,0.5271,0
12.83,0.845,2447,455.5,0.5271,0
12.83,0.9677,2447,455.5,0.5271,0
12.83,1.09,2447,455.5,0.5271,0
12.83,1.213,2447,455.5,0.5271,0
12.83,1.336,2447,455.5,0.5271,0
12.83,1.458,2447,455.5,0.5271,0
12.83,1.581,2447,455.5,0.5271,0
12.83,1.704,2447,455.5,0.5271,0
12.83,1.826,2447,455.5,0.5271,0
12.83,1.949,2447,455.5,0.5271,0
12.83,2.072,2447,455.5,0.5271,0
12.83,2.194,2447,455.5,0.5271,0
12.83,2.317,2447,455.5,0.5271,0
12.83,2.44,2447,455.5,0.5271,0
12.83,2.562,2447,455.5,0.5271,0
12.83,2.685,2447,455.5,0.5271,0
12.83,2.808,2447,455.5,0.5271,0
12.83,2.931,2447,455.5,0.5271,0
12.83,3.053,2447,455.5,0.5271,0
12.83,3.176,2447,455.5,0.5271,0
12.83,3.299,2447,455.5,0.5271,0
12.83,3.421,2447,455.5,0.5271,0
12.83,3.544,2447,455.5,0.5271,0
12.83,3.667,2447,455.5,0.5271,0
12.83,3.789,2447,455.5,0.5271,0
12.83,3.912,2447,455.5,0.5271,0
12.83,4.035,2447,455.5,0.5271,0
12.83,4.157,2447,455.5,0.5271,0
12.83,4.28,2447,455.5,0.5271,0
12.83,4.403,2447,455.5,0.5271,0
12.83,4.525,2447,455.5,0.5271,0
12.83,4.648,2447,455.5,0.5271,0
12.83,4.771,2447,455.5,0.5271,0
12.83,4.893,2447,455.5,0.5271,0
12.83,5.016,2447,455.5,0.5271,0
12.83,5.139,2447,455.5,0.5271,0
12.83,5.261,2447,455.5,0.5271,0
12.83,5.384,2447,455.5,0.5271,0
12.83,5.507,2447,455.5,0.5271,0
12.83,5.629,2447,455.5,0.5271,0
12.83,5.752,2447,455.5,0.5271,0
12.83,5.875,2447,455.5,0.5271,0
12.83,5.997,2447,455.5,0.5271,0
15.67,-0.01378,2447,455.5,0.5271,0
15.67,0.1089,2447,455.5,0.5271,0
15.67,0.2316,2447,455.5,0.5271,0
15.67,0.3543,2447,455.5,0.5271,0
15.67,0.4769,2447,455.5,0.5271,0
15.67,0.5996,2447,455.5,0.5271,0
15.67,0.7223,2447,455.5,0.5271,0
15.67,0.845,2447,455.5,0.5271,0
15.67,0.9677,2447,455.5,0.5271,0
15.67,1.09,2447,455.5,0.5271,0
15.67,1.213,2447,455.5,0.5271,0
15.67,1.336,2447,455.5,0.5271,0
15.67,1.458,2447,455.5,0.5271,0
15.67,1.581,2447,455.5,0.5271,0
15.67,1.704,2447,455.5,0.5271,0
15.67,1.826,2447,455.5,0.5271,0
15.67,1.949,2447,455.5,0.5271,0
15.67,2.072,2447,455.5,0.5271,0
15.67,2.194,2447,455.5,0.5271,0
15.67,2.317,2447,455.5,0.5271,0
15.67,2.44,2447,455.5,0.5271,0
15.67,2.562,2447,455.5,0.5271,0
15.67,2.685,2447,455.5,0.5271,0
15.67,2.808,2447,455.5,0.5271,0
15.67,2.931,2447,455.5,0.5271,0
15.67,3.053,2447,455.5,0.5271,0
15.67,3.176,2447,455.5,0.5271,0
15.67,3.299,2447,455.5,0.5271,0
15.67,3.421,2447,455.5,0.5271,0
15.67,3.544,2447,455.5,0.5271,0
15.67,3.667,2447,455.5,0.5271,0
15.67,3.789,2447,455.5,0.5271,0
15.67,3.912,2447,455.5,0.5271,0
15.67,4.035,2447,455.5,0.5271,0
15.67,4.157,2447,455.5,0.5271,0
15.67,4.28,2447,455.5,0.5271,0
15.67,4.403,2447,455.5,0.5271,0
15.67,4.525,2447,455.5,0.5271,0
15.67,4.648,2447,455.5,0.5271,0
15.67,4.771,2447,455.5,0.5271,0
15.67,4.893,2447,455.5,0.5271,0
15.67,5.016,2447,455.5,0.5271,0
15.67,5.139,2447,455.5,0.5271,0
15.67,5.261,2447,455.5,0.5271,0
15.67,5.384,2447,455.5,0.5271,0
15.67,5.507,2447,455.5,0.5271,0
15.67,5.629,2447,455.5,0.5271,0
15.67,5.752,2447,455.5,0.5271,0
15.67,5.875,2447,455.5,0.5271,0
15.67,5.997,2447,455.5,0.5271,0
18.5,-0.01378,2447,455.5,0.5271,0
18.5,0.1089,2447,455.5,0.5271,0
18.5,0.2316,2447,455.5,0.5271,0
18.5,0.3543,2447,455.5,0.5271,0
18.5,0.4769,2447,455.5,0.5271,0
18.5,0.5996,2447,455.5,0.5271,0
18.5,0.7223,2447,455.5,0.5271,0
18.5,0.845,2447,455.5,0.5271,0
18.5,0.9677,2447,455.5,0.5271,0
18.5,1.09,2447,455.5,0.5271,0
18.5,1.213,2447,455.5,0.5271,0
18.5,1.336,2447,455.5,0.5271,0
18.5,1.458,2447,455.5,0.5271,0
18.5,1.581,2447,455.5,0.5271,0
18.5,1.704,2447,455.5,0.5271,0
18.5,1.826,2447,455.5,0.5271,0
18.5,1.949,2447,455.5,0.5271,0
18.5,2.072,2447,455.5,0.5271,0
18.5,2.194,2447,455.5,0.5271,0
18.5,2.317,2447,455.5,0.5271,0
18.5,2.44,2447,455.5,0.5271,0
18.5,2.562,2447,455.5,0.5271,0
18.5,2.685,2447,455.5,0.5271,0
18.5,2.808,2447,455.5,0.5271,0
18.5,2.931,2447,455.5,0.5271,0
18.5,3.053,2447,455.5,0.5271,0
18.5,3.176,2447,455.5,0.5271,0
18.5,3.299,2447,455.5,0.5271,0
18.5,3.421,2447,455.5,0.5271,0
18.5,3.544,2447,455.5,0.5271,0
18.5,3.667,2447,455.5,0.5271,0
18.5,3.789,2447,455.5,0.5271,0
18.5,3.912,2447,455.5,0.5271,0
18.5,4.035,2447,455.5,0.5271,0
18.5,4.157,2447,455.5,0.5271,0
18.5,4.28,2447,455.5,0.5271,0
18.5,4.403,2447,455.5,0.5271,0
18.5,4.525,2447,455.5,0.5271,0
18.5,4.648,2447,455.5,0.5271,0
18.5,4.771,2447,455.5,0.5271,0
18.5,4.893,2447,455.5,0.5271,0
18.5,5.016,2447,455.5,0.5271,0
18.5,5.139,2447,455.5,0.5271,0
18.5,5.261,2447,455.5,0.5271,0
18.5,5.384,2447,455.5,0.5271,0
18.5,5.507,2447,455.5,0.5271,0
18.5,5.629,2447,455.5,0.5271,0
18.5,5.752,2447,455.5,0.5271,0
18.5,5.875,2447,455.5,0.5271,0
18.5,5.997,2447,455.5,0.5271,0
21.34,-0.01378,2447,455.5,0.5271,0
21.34,0.1089,2447,455.5,0.5271,0
21.34,0.2316,2447,455.5,0.5271,0
21.34,0.3543,2447,455.5,0.5271,0
21.34,0.4769,2447,455.5,0.5271,0
21.34,0.5996,2447,455.5,0.5271,0
21.34,0.7223,2447,455.5,0.5271,0
21.34,0.845,2447,455.5,0.5271,0
21.34,0.9677,2447,455.5,0.5271,0
21.34,1.09,2447,455.5,0.5271,0
21.34,1.213,2447,455.5,0.5271,0
21.34,1.336,2447,455.5,0.5271,0
21.34,1.458,2447,455.5,0.5271,0
21.34,1.581,2447,455.5,0.5271,0
21.34,1.704,2447,455.5,0.5271,0
21.34,1.826,2447,455.5,0.5271,0
21.34,1.949,2447,455.5,0.5271,0
21.34,2.072,2447,455.5,0.5271,0
21.34,2.194,2447,455.5,0.5271,0
21.34,2.317,2447,455.5,0.5271,0
21.34,2.44,2447,455.5,0.5271,0
21.34,2.562,2447,455.5,0.5271,0
21.34,2.685,2447,455.5,0.5271,0
21.34,2.808,2447,455.5,0.5271,0
21.34,2.931,2447,455.5,0.5271,0
21.34,3.053,2447,455.5,0.5271,0
21.34,3.176,2447,455.5,0.5271,0
21.34,3.299,2447,455.5,0.5271,0
21.34,3.421,2447,455.5,0.5271,0
21.34,3.544,2447,455.5,0.5271,0
21.34,3.667,2447,455.5,0.5271,0
21.34,3.789,2447,455.5,0.5271,0
21.34,3.912,2447,455.5,0.5271,0
21.34,4.035,2447,455.5,0.5271,0
21.34,4.157,2447,455.5,0.5271,0
21.34,4.28,2447,455.5,0.5271,0
21.34,4.403,2447,455.5,0.5271,0
21.34,4.525,2447,455.5,0.5271,0
21.34,4.648,2447,455.5,0.5271,0
21.34,4.771,2447,455.5,0.5271,0
21.34,4.893,2447,455.5,0.5271,0
21.34,5.016,2447,455.5,0.5271,0
21.34,5.139,2447,455.5,0.5271,0
21.34,5.261,2447,455.5,0.5271,0
21.34,5.384,2447,455.5,0.5271,0
21.34,5.507,2447,455.5,0.5271,0
21.34,5.629,2447,455.5,0.5271,0
21.34,5.752,2447,455.5,0.5271,0
21.34,5.875,2447,455.5,0.5271,0
21.34,5.997,2447,455.5,0.5271,0
24.17,-0.01378,2447,455.5,0.5271,0
24.17,0.1089,2447,455.5,0.5271,0
24.17,0.2316,2447,455.5,0.5271,0
24.17,0.3543,2447,455.5,0.5271,0
24.17,0.4769,2447,455.5,0.5271,0
24.17,0.5996,2447,455.5,0.5271,0
24.17,0.7223,2447,455.5,0.5271,0
24.17,0.845,2447,455.5,0.5271,0
24.17,0.9677,2447,455.5,0.5271,0
24.17,1.09,2447,455.5,0.5271,0
24.17,1.213,2447,455.5,0.5271,0
24.17,1.336,2447,455.5,0.5271,0
24.17,1.458,2447,455.5,0.5271,0
24.17,1.581,2447,455.5,0.5271,0
24.17,1.704,2447,455.5,0.5271,0
24.17,1.826,2447,455.5,0.5271,0
24.17,1.949,2447,455.5,0.5271,0
24.17,2.072,2447,455.5,0.5271,0
24.17,2.194,2447,455.5,0.5271,0
24.17,2.317,2447,455.5,0.5271,0
24.17,2.44,2447,455.5,0.5271,0
24.17,2.562,2447,455.5,0.5271,0
24.17,2.685,2447,455.5,0.5271,0
24.17,2.808,2447,455.5,0.5271,0
24.17,2.931,2447,455.5,0.5271,0
24.17,3.053,2447,455.5,0.5271,0
24.17,3.176,2447,455.5,0.5271,0
24.17,3.299,2447,455.5,0.5271,0
24.17,3.421,2447,455.5,0.5271,0
24.17,3.544,2447,455.5,0.5271,0
24.17,3.667,2447,455.5,0.5271,0
24.17,3.789,2447,455.5,0.5271,0
24.17,3.912,2447,455.5,0.5271,0
24.17,4.035,2447,455.5,0.5271,0
24.17,4.157,2447,455.5,0.5271,0
24.17,4.28,2447,455.5,0.5271,0
24.17,4.403,2447,455.5,0.5271,0
24.17,4.525,2447,455.5,0.5271,0
24.17,4.648,2447,455.5,0.5271,0
24.17,4.771,2447,455.5,0.5271,0
24.17,4.893,2447,455.5,0.5271,0
24.17,5.016,2447,455.5,0.5271,0
24.17,5.139,2447,455.5,0.5271,0
24.17,5.261,2447,455.5,0.5271,0
24.17,5.384,2447,455.5,0.5271,0
24.17,5.507,2447,455.5,0.5271,0
24.17,5.629,2447,455.5,0.5271,0
24.17,5.752,2447,455.5,0.5271,0
24.17,5.875,2447,455.5,0.5271,0
24.17,5.997,2447,455.5,0.5271,0
27.01,-0.01378,2447,455.4,0.5271,0
27.01,0.1089,2447,455.4,0.5271,0
27.01,0.2316,2447,455.4,0.5271,0
27.01,0.3543,2447,455.4,0.5271,0
27.01,0.4769,2447,455.4,0.5271,0
27.01,0.5996,2447,455.4,0.5271,0
27.01,0.7223,2447,455.4,0.5271,0
27.01,0.845,2447,455.4,0.5271,0
27.01,0.9677,2447,455.4,0.5271,0
27.01,1.09,2447,455.4,0.5271,0
27.01,1.213,2447,455.4,0.5271,0
27.01,1.336,2447,455.4,0.5271,0
27.01,1.458,2447,455.4,0.5271,0
27.01,1.581,2447,455.4,0.5271,0
27.01,1.704,2447,455.4,0.5271,0
27.01,1.826,2447,455.4,0.5271,0
27.01,1.949,2447,455.4,0.5271,0
27.01,2.072,2447,455.4,0.5271,0
27.01,2.194,2447,455.4,0.5271,0
27.01,2.317,2447,455.4,0.5271,0
27.01,2.44,2447,455.4,0.5271,0
27.01,2.562,2447,455.4,0.5271,0
27.01,2.685,2447,455.4,0.5271,0
27.01,2.808,2447,455.4,0.5271,0
27.01,2.931,2447,455.4,0.5271,0
27.01,3.053,2447,455.4,0.5271,0
27.01,3.176,2447,455.4,0.5271,0
27.01,3.299,2447,455.4,0.5271,0
27.01,3.421,2447,455.4,0.5271,0
27.01,3.544,2447,455.4,0.5271,0
27.01,3.667,2447,455.4,0.5271,0
27.01,3.789,2447,455.4,0.5271,0
27.01,3.912,2447,455.4,0.5271,0
27.01,4.035,2447,455.4,0.5271,0
27.01,4.157,2447,455.4,0.5271,0
27.01,4.28,2447,455.4,0.5271,0
27.01,4.403,2447,455.4,0.5271,0
27.01,4.525,2447,455.4,0.5271,0
27.01,4.648,2447,455.4,0.5271,0
27.01,4.771,2447,455.4,0.5271,0
27.01,4.893,2447,455.4,0.5271,0
27.01,5.016,2447,455.4,0.5271,0
27.01,5.139,2447,455.4,0.5271,0
27.01,5.261,2447,455.4,0.5271,0
27.01,5.384,2447,455.4,0.5271,0
27.01,5.507,2447,455.4,0.5271,0
27.01,5.629,2447,455.4,0.5271,0
27.01,5.752,2447,455.4,0.5271,0
27.01,5.875,2447,455.4,0.5271,0
27.01,5.997,2447,455.4,0.5271,0
29.84,-0.01378,2447,455.4,0.5271,0
29.84,0.1089,2447,455.4,0.5271,0
29.84,0.2316,2447,455.4,0.5271,0
29.84,0.3543,2447,455.4,0.5271,0
29.84,0.4769,2447,455.4,0.5271,0
29.84,0.5996,2447,455.4,0.5271,0
29.84,0.7223,2447,455.4,0.5271,0
29.84,0.845,2447,455.4,0.5271,0
29.84,0.9677,2447,455.4,0.5271,0
29.84,1.09,2447,455.4,0.5271,0
29.84,1.213,2447,455.4,0.5271,0
29.84,1.336,2447,455.4,0.5271,0
29.84,1.458,2447,455.4,0.5271,0
29.84,1.581,2447,455.4,0.5271,0
29.84,1.704,2447,455.4,0.5271,0
29.84,1.826,2447,455.4,0.5271,0
29.84,1.949,2447,455.4,0.5271,0
29.84,2.072,2447,455.4,0.5271,0
29.84,2.194,2447,455.4,0.5271,0
29.84,2.317,2447,455.4,0.5271,0
29.84,2.44,2447,455.4,0.5271,0
29.84,2.562,2447,455.4,0.5271,0
29.84,2.685,2447,455.4,0.5271,0
29.84,2.808,2447,455.4,0.5271,0
29.84,2.931,2447,455.4,0.5271,0
29.84,3.053,2447,455.4,0.5271,0
29.84,3.176,2447,455.4,0.5271,0
29.84,3.299,2447,455.4,0.5271,0
29.84,3.421,2447,455.4,0.5271,0
29.84,3.544,2447,455.4,0.5271,0
29.84,3.667,2447,455.4,0.5271,0
29.84,3.789,2447,455.4,0.5271,0
29.84,3.912,2447,455.4,0.5271,0
29.84,4.035,2447,455.4,0.5271,0
29.84,4.157,2447,455.4,0.5271,0
29.84,4.28,2447,455.4,0.5271,0
29.84,4.403,2447,455.4,0.5271,0
29.84,4.525,2447,455.4,0.5271,0
29.84,4.648,2447,455.4,0.5271,0
29.84,4.771,2447,455.4,0.5271,0
29.84,4.893,2447,455.4,0.5271,0
29.84,5.016,2447,455.4,0.5271,0
29.84,5.139,2447,455.4,0.5271,0
29.84,5.261,2447,455.4,0.5271,0
29.84,5.384,2447,455.4,0.5271,0
29.84,5.507,2447,455.4,0.5271,0
29.84,5.629,2447,455.4,0.5271,0
29.84,5.752,2447,455.4,0.5271,0
29.84,5.875,2447,455.4,0.5271,0
29.84,5.997,2447,455.4,0.5271,0
32.68,-0.01378,2447,455.4,0.5271,0
32.68,0.1089,2447,455.4,0.5271,0
32.68,0.2316,2447,455.4,0.5271,0
32.68,0.3543,2447,455.4,0.5271,0
32.68,0.4769,2447,455.4,0.5271,0
32.68,0.5996,2447,455.4,0.5271,0
32.68,0.7223,2447,455.4,0.5271,0
32.68,0.845,2447,455.4,0.5271,0
32.68,0.9677,2447,455.4,0.5271,0
32.68,1.09,2447,455.4,0.5271,0
32.68,1.213,2447,455.4,0.5271,0
32.68,1.336,2447,455.4,0.5271,0
32.68,1.458,2447,455.4,0.5271,0
32.68,1.581,2447,455.4,0.5271,0
32.68,1.704,2447,455.4,0.5271,0
32.68,1.826,2447,455.4,0.5271,0
32.68,1.949,2447,455.4,0.5271,0
32.68,2.072,2447,455.4,0.5271,0
32.68,2.194,2447,455.4,0.5271,0
32.68,2.317,2447,455.4,0.5271,0
32.68,2.44,2447,455.4,0.5271,0
32.68,2.562,2447,455.4,0.5271,0
32.68,2.685,2447,455.4,0.5271,0
32.68,2.808,2447,455.4,0.5271,0
32.68,2.931,2447,455.4,0.5271,0
32.68,3.053,2447,455.4,0.5271,0
32.68,3.176,2447,455.4,0.5271,0
32.68,3.299,2447,455.4,0.5271,0
32.68,3.421,2447,455.4,0.5271,0
32.68,3.544,2447,455.4,0.5271,0
32.68,3.667,2447,455.4,0.5271,0
32.68,3.789,2447,455.4,0.5271,0
32.68,3.912,2447,455.4,0.5271,0
32.68,4.035,2447,455.4,0.5271,0
32.68,4.157,2447,455.4,0.5271,0
32.68,4.28,2447,455.4,0.5271,0
32.68,4.403,2447,455.4,0.5271,0
32.68,4.525,2447,455.4,0.5271,0
32.68,4.648,2447,455.4,0.5271,0
32.68,4.771,2447,455.4,0.5271,0
32.68,4.893,2447,455.4,0.5271,0
32.68,5.016,2447,455.4,0.5271,0
32.68,5.139,2447,455.4,0.5271,0
32.68,5.261,2447,455.4,0.5271,0
32.68,5.384,2447,455.4,0.5271,0
32.68,5.507,2447,455.4,0.5271,0
32.68,5.629,2447,455.4,0.5271,0
32.68,5.752,2447,455.4,0.5271,0
32.68,5.875,2447,455.4,0.5271,0
32.68,5.997,2447,455.4,0.5271,0
35.51,-0.01378,2447,455.4,0.5271,0
35.51,0.1089,2447,455.4,0.5271,0
35.51,0.2316,2447,455.4,0.5271,0
35.51,0.3543,2447,455.4,0.5271,0
35.51,0.4769,2447,455.4,0.5271,0
35.51,0.5996,2447,455.4,0.5271,0
35.51,0.7223,2447,455.4,0.5271,0
35.51,0.845,2447,455.4,0.5271,0
35.51,0.9677,2447,455.4,0.5271,0
35.51,1.09,2447,455.4,0.5271,0
35.51,1.213,2447,455.4,0.5271,0
35.51,1.336,2447,455.4,0.5271,0
35.51,1.458,2447,455.4,0.5271,0
35.51,1.581,2447,455.4,0.5271,0
35.51,1.704,2447,455.4,0.5271,0
35.51,1.826,2447,455.4,0.5271,0
35.51,1.949,2447,455.4,0.5271,0
35.51,2.072,2447,455.4,0.5271,0
35.51,2.194,2447,455.4,0.5271,0
35.51,2.317,2447,455.4,0.5271,0
35.51,2.44,2447,455.4,0.5271,0
35.51,2.562,2447,455.4,0.5271,0
35.51,2.685,2447,455.4,0.5271,0
35.51,2.808,2447,455.4,0.5271,0
35.51,2.931,2447,455.4,0.5271,0
35.51,3.053,2447,455.4,0.5271,0
35.51,3.176,2447,455.4,0.5271,0
35.51,3.299,2447,455.4,0.5271,0
35.51,3.421,2447,455.4,0.5271,0
35.51,3.544,2447,455.4,0.5271,0
35.51,3.667,2447,455.4,0.5271,0
35.51,3.789,2447,455.4,0.5271,0
35.51,3.912,2447,455.4,0.5271,0
35.51,4.035,2447,455.4,0.5271,0
35.51,4.157,2447,455.4,0.5271,0
35.51,4.28,2447,455.4,0.5271,0
35.51,4.403,2447,455.4,0.5271,0
35.51,4.525,2447,455.4,0.5271,0
35.51,4.648,2447,455.4,0.5271,0
35.51,4.771,2447,455.4,0.5271,0
35.51,4.893,2447,455.4,0.5271,0
35.51,5.016,2447,455.4,0.5271,0
35.51,5.139,2447,455.4,0.5271,0
35.51,5.261,2447,455.4,0.5271,0
35.51,5.384,2447,455.4,0.5271,0
35.51,5.507,2447,455.4,0.5271,0
35.51,5.629,2447,455.4,0.5271,0
35.51,5.752,2447,455.4,0.5271,0
35.51,5.875,2447,455.4,0.5271,0
35.51,5.997,2447,455.4,0.5271,0
38.34,-0.01378,2447,455.4,0.5271,0
38.34,0.1089,2447,455.4,0.5271,0
38.34,0.2316,2447,455.4,0.5271,0
38.34,0.3543,2447,455.4,0.5271,0
38.34,0.4769,2447,455.4,0.5271,0
38.34,0.5996,2447,455.4,0.5271,0
38.34,0.7223,2447,455.4,0.5271,0
38.34,0.845,2447,455.4,0.5271,0
38.34,0.9677,2447,455.4,0.5271,0
38.34,1.09,2447,455.4,0.5271,0
38.34,1.213,2447,455.4,0.5271,0
38.34,1.336,2447,455.4,0.5271,0
38.34,1.458,2447,455.4,0.5271,0
38.34,1.581,2447,455.4,0.5271,0
38.34,1.704,2447,455.4,0.5271,0
38.34,1.826,2447,455.4,0.5271,0
38.34,1.949,2447,455.4,0.5271,0
38.34,2.072,2447,455.4,0.5271,0
38.34,2.194,2447,455.4,0.5271,0
38.34,2.317,2447,455.4,0.5271,0
38.34,2.44,2447,455.4,0.5271,0
38.34,2.562,2447,455.4,0.5271,0
38.34,2.685,2447,455.4,0.5271,0
38.34,2.808,2447,455.4,0.5271,0
38.34,2.931,2447,455.4,0.5271,0
38.34,3.053,2447,455.4,0.5271,0
38.34,3.176,2447,455.4,0.5271,0
38.34,3.299,2447,455.4,0.5271,0
38.34,3.421,2447,455.4,0.5271,0
38.34,3.544,2447,455.4,0.5271,0
38.34,3.667,2447,455.4,0.5271,0
38.34,3.789,2447,455.4,0.5271,0
38.34,3.912,2447,455.4,0.5271,0
38.34,4.035,2447,455.4,0.5271,0
38.34,4.157,2447,455.4,0.5271,0
38.34,4.28,2447,455.4,0.5271,0
38.34,4.403,2447,455.4,0.5271,0
38.34,4.525,2447,455.4,0.5271,0
38.34,4.648,2447,455.4,0.5271,0
38.34,4.771,2447,455.4,0.5271,0
38.34,4.893,2447,455.4,0.5271,0
38.34,5.016,2447,455.4,0.5271,0
38.34,5.139,2447,455.4,0.5271,0
38.34,5.261,2447,455.4,0.5271,0
38.34,5.384,2447,455.4,0.5271,0
38.34,5.507,2447,455.4,0.5271,0
38.34,5.629,2447,455.4,0.5271,0
38.34,5.752,2447,455.4,0.5271,0
38.34,5.875,2447,455.4,0.5271,0
38.34,5.997,2447,455.4,0.5271,0
